Unnamed: 0,Review,Cleaned_Review,Relevance_Score
"Đúng với mô tả:đúng
Tính năng nổi bật:màn 90hZ
Chất lượng sản phẩm:ok

máy đẹp viền hơi dày ổn trong tầm giá, săn sale giá khá ok. sẽ sử dụng rồi quay lại đánh giá sau","ng vi m tng
tnh nng ni btmn hz
cht lng sn phmok

my p vin hi dy n trong tm gi sn sale gi kh ok s s dng ri quay li nh gi sau","['ng', 'vi', 'm', 'tng', 'tnh', 'nng', 'ni', 'btmn', 'hz', 'cht', 'lng', 'sn', 'phmok', 'my', 'p', 'vin', 'hi', 'dy', 'n', 'trong', 'tm', 'gi', 'sn', 'sale', 'gi', 'kh', 'ok', 's', 's', 'dng', 'ri', 'quay', 'li', 'nh', 'gi', 'sau']",50
Nhận hàng trước mắt thấy oki. Dùng xong sẽ đánh giá tiếp. Săn được giá 3662,nhn hng trc mt thy oki dng xong s nh gi tip sn c gi,"['nhn', 'hng', 'trc', 'mt', 'thy', 'oki', 'dng', 'xong', 's', 'nh', 'gi', 'tip', 'sn', 'c', 'gi']",50
"Săn sale được giá hời,giao hàng nhanh,đóng gói cẩn thận,giá cả hợp lý",sn sale c gi higiao hng nhanhng gi cn thngi c hp l,"['sn', 'sale', 'c', 'gi', 'higiao', 'hng', 'nhanhng', 'gi', 'cn', 'thngi', 'c', 'hp', 'l']",50
"Chất lượng sản phẩm:great
Đúng với mô tả:yes

Màu đẹp mua cho phụ huynh pin trâu dễ dùng😍😍😍😍😍😍😍😍😍","cht lng sn phmgreat
ng vi m tyes

mu p mua cho ph huynh pin tru d dng","['cht', 'lng', 'sn', 'phmgreat', 'ng', 'vi', 'm', 'tyes', 'mu', 'p', 'mua', 'cho', 'ph', 'huynh', 'pin', 'tru', 'd', 'dng']",50
"Thông báo: Ngày mai 25/5/2024 nhà trường tổng kết năm học và phối hợp với Công an huyện Tương Tài về tuyên truyền phổ biến giáo dục pháp luật và một số nội dung khác. Đề nghị các đồng chí CBGV có mặt đúng giờ và đầy đủ. GVCN nhắc các em học sinh thực hiện nghiêm túc nội quy nề nếp: Xuống tập trung nhanh nhẹn, trang phục đúng quy định...",thng bo ngy mai  nh trng tng kt nm hc v phi hp vi cng an huyn tng ti v tuyn truyn ph bin gio dc php lut v mt s ni dung khc  ngh cc ng ch cbgv c mt ng gi v y  gvcn nhc cc em hc sinh thc hin nghim tc ni quy n np xung tp trung nhanh nhn trang phc ng quy nh,"['thng', 'bo', 'ngy', 'mai', 'nh', 'trng', 'tng', 'kt', 'nm', 'hc', 'v', 'phi', 'hp', 'vi', 'cng', 'an', 'huyn', 'tng', 'ti', 'v', 'tuyn', 'truyn', 'ph', 'bin', 'gio', 'dc', 'php', 'lut', 'v', 'mt', 's', 'ni', 'dung', 'khc', 'ngh', 'cc', 'ng', 'ch', 'cbgv', 'c', 'mt', 'ng', 'gi', 'v', 'y', 'gvcn', 'nhc', 'cc', 'em', 'hc', 'sinh', 'thc', 'hin', 'nghim', 'tc', 'ni', 'quy', 'n', 'np', 'xung', 'tp', 'trung', 'nhanh', 'nhn', 'trang', 'phc', 'ng', 'quy', 'nh']",50
"Tính năng nổi bật:Tốt
Chất lượng sản phẩm:Tốt
Đúng với mô tả:Đúng cam kết về chất lượng

Giá cả hợp lý
Hàng chuẩn cty
Pin trâu lâu hết
Shop tặng kèm sạc nữa thì tốt","tnh nng ni bttt
cht lng sn phmtt
ng vi m tng cam kt v cht lng

gi c hp l
hng chun cty
pin tru lu ht
shop tng km sc na th tt","['tnh', 'nng', 'ni', 'bttt', 'cht', 'lng', 'sn', 'phmtt', 'ng', 'vi', 'm', 'tng', 'cam', 'kt', 'v', 'cht', 'lng', 'gi', 'c', 'hp', 'l', 'hng', 'chun', 'cty', 'pin', 'tru', 'lu', 'ht', 'shop', 'tng', 'km', 'sc', 'na', 'th', 'tt']",50
"Tính năng nổi bật:không biết
Chất lượng sản phẩm:ổn
Đúng với mô tả:đúng

Màu vàng nhìn đẹp nha. Không phải vàng quê đâu. Chưa sử dụng được hết tính năng nhưng nhìn chung là thấy ổn","tnh nng ni btkhng bit
cht lng sn phmn
ng vi m tng

mu vng nhn p nha khng phi vng qu u cha s dng c ht tnh nng nhng nhn chung l thy n","['tnh', 'nng', 'ni', 'btkhng', 'bit', 'cht', 'lng', 'sn', 'phmn', 'ng', 'vi', 'm', 'tng', 'mu', 'vng', 'nhn', 'p', 'nha', 'khng', 'phi', 'vng', 'qu', 'u', 'cha', 's', 'dng', 'c', 'ht', 'tnh', 'nng', 'nhng', 'nhn', 'chung', 'l', 'thy', 'n']",50
"Tính năng nổi bật:dsuowcj
Đúng với mô tả:ok
Chất lượng sản phẩm:chất lượng tốt

mng nên mua nha, giá ok, hàng tốt ạ nên mua nên mua. Nhận xu ạ","tnh nng ni btdsuowcj
ng vi m tok
cht lng sn phmcht lng tt

mng nn mua nha gi ok hng tt  nn mua nn mua nhn xu ","['tnh', 'nng', 'ni', 'btdsuowcj', 'ng', 'vi', 'm', 'tok', 'cht', 'lng', 'sn', 'phmcht', 'lng', 'tt', 'mng', 'nn', 'mua', 'nha', 'gi', 'ok', 'hng', 'tt', 'nn', 'mua', 'nn', 'mua', 'nhn', 'xu']",50
"Đúng với mô tả:đúng với mô tả
Chất lượng sản phẩm:chất lượng sản phẩm khá đẹp
Tính năng nổi bật:chụp hình đẹp dùng khá mượt

Máy nguyên seal đẹp, shop giao nhanh.","ng vi m tng vi m t
cht lng sn phmcht lng sn phm kh p
tnh nng ni btchp hnh p dng kh mt

my nguyn seal p shop giao nhanh","['ng', 'vi', 'm', 'tng', 'vi', 'm', 't', 'cht', 'lng', 'sn', 'phmcht', 'lng', 'sn', 'phm', 'kh', 'p', 'tnh', 'nng', 'ni', 'btchp', 'hnh', 'p', 'dng', 'kh', 'mt', 'my', 'nguyn', 'seal', 'p', 'shop', 'giao', 'nhanh']",50
"Đúng với mô tả:đúng
Chất lượng sản phẩm:chính hãng
Tính năng nổi bật:điện thoại thông minh

Hàng đẹp, săn được voucher giá tốt mua cho gia đình người lớn sử dụng rất ok nha cả nhà, sẽ tiếp tục ủng hộ","ng vi m tng
cht lng sn phmchnh hng
tnh nng ni btin thoi thng minh

hng p sn c voucher gi tt mua cho gia nh ngi ln s dng rt ok nha c nh s tip tc ng h","['ng', 'vi', 'm', 'tng', 'cht', 'lng', 'sn', 'phmchnh', 'hng', 'tnh', 'nng', 'ni', 'btin', 'thoi', 'thng', 'minh', 'hng', 'p', 'sn', 'c', 'voucher', 'gi', 'tt', 'mua', 'cho', 'gia', 'nh', 'ngi', 'ln', 's', 'dng', 'rt', 'ok', 'nha', 'c', 'nh', 's', 'tip', 'tc', 'ng', 'h']",50
Điện thoại dùng khá tốt thích hợp tặng cho người nhà dùng để lướt mạng xã hội và nghe nhạc xem video. Shop giao hàng nhanh chóng đóng gói cẩn thận dịch vụ ok lắm nha.,in thoi dng kh tt thch hp tng cho ngi nh dng  lt mng x hi v nghe nhc xem video shop giao hng nhanh chng ng gi cn thn dch v ok lm nha,"['in', 'thoi', 'dng', 'kh', 'tt', 'thch', 'hp', 'tng', 'cho', 'ngi', 'nh', 'dng', 'lt', 'mng', 'x', 'hi', 'v', 'nghe', 'nhc', 'xem', 'video', 'shop', 'giao', 'hng', 'nhanh', 'chng', 'ng', 'gi', 'cn', 'thn', 'dch', 'v', 'ok', 'lm', 'nha']",50
"Chất lượng sản phẩm:tốt
Tính năng nổi bật:màn hình Super AMOLED
Đúng với mô tả:đúng mô tả

Sản phẩm mới 100%, chính hãng. Màn hình đẹp, pin dùng khá trâu, chạy ứng dụng nhanh, đa nhiệm tốt. Shop đóng gói cẩn thận. Nói chung là hài lòng.","cht lng sn phmtt
tnh nng ni btmn hnh super amoled
ng vi m tng m t

sn phm mi  chnh hng mn hnh p pin dng kh tru chy ng dng nhanh a nhim tt shop ng gi cn thn ni chung l hi lng","['cht', 'lng', 'sn', 'phmtt', 'tnh', 'nng', 'ni', 'btmn', 'hnh', 'super', 'amoled', 'ng', 'vi', 'm', 'tng', 'm', 't', 'sn', 'phm', 'mi', 'chnh', 'hng', 'mn', 'hnh', 'p', 'pin', 'dng', 'kh', 'tru', 'chy', 'ng', 'dng', 'nhanh', 'a', 'nhim', 'tt', 'shop', 'ng', 'gi', 'cn', 'thn', 'ni', 'chung', 'l', 'hi', 'lng']",50
"Đúng với mô tả:ok
Tính năng nổi bật:ok
Chất lượng sản phẩm:ok

Hàng chính hãng samsung Việt Nam nguyên seal, sell giá quá rẻ so với ở ngoài","ng vi m tok
tnh nng ni btok
cht lng sn phmok

hng chnh hng samsung vit nam nguyn seal sell gi qu r so vi  ngoi","['ng', 'vi', 'm', 'tok', 'tnh', 'nng', 'ni', 'btok', 'cht', 'lng', 'sn', 'phmok', 'hng', 'chnh', 'hng', 'samsung', 'vit', 'nam', 'nguyn', 'seal', 'sell', 'gi', 'qu', 'r', 'so', 'vi', 'ngoi']",50
Hình ảnh và clip mang tính chất nhận xu. Săn sale giá rẻ hàng chính hãng,hnh nh v clip mang tnh cht nhn xu sn sale gi r hng chnh hng,"['hnh', 'nh', 'v', 'clip', 'mang', 'tnh', 'cht', 'nhn', 'xu', 'sn', 'sale', 'gi', 'r', 'hng', 'chnh', 'hng']",50
"Đúng với mô tả:ok
Chất lượng sản phẩm:sản phẩm đẹp
Tính năng nổi bật:đẹp

Đt ok","ng vi m tok
cht lng sn phmsn phm p
tnh nng ni btp

t ok","['ng', 'vi', 'm', 'tok', 'cht', 'lng', 'sn', 'phmsn', 'phm', 'p', 'tnh', 'nng', 'ni', 'btp', 't', 'ok']",50
"Giao hàng nhanh, hàng đúng mô tả, dính tốt, ahipoer nhiệt tình",giao hng nhanh hng ng m t dnh tt ahipoer nhit tnh,"['giao', 'hng', 'nhanh', 'hng', 'ng', 'm', 't', 'dnh', 'tt', 'ahipoer', 'nhit', 'tnh']",50
"Giao hàng nhanh, hàng đúng mô tả, dính tốt, ahipoer nhiệt tình",giao hng nhanh hng ng m t dnh tt ahipoer nhit tnh,"['giao', 'hng', 'nhanh', 'hng', 'ng', 'm', 't', 'dnh', 'tt', 'ahipoer', 'nhit', 'tnh']",50
Sản phẩm được ship nhanh. Mua sale nên được giá rẻ hình ảnh mang tính chất nhận xu,sn phm c ship nhanh mua sale nn c gi r hnh nh mang tnh cht nhn xu,"['sn', 'phm', 'c', 'ship', 'nhanh', 'mua', 'sale', 'nn', 'c', 'gi', 'r', 'hnh', 'nh', 'mang', 'tnh', 'cht', 'nhn', 'xu']",50
Đúng mẫu mã  giao hàng nhanh chưa sử dụng nên chưa biết thế nào để sử dụng rùi đánh giá tiếp,ng mu m  giao hng nhanh cha s dng nn cha bit th no  s dng ri nh gi tip,"['ng', 'mu', 'm', 'giao', 'hng', 'nhanh', 'cha', 's', 'dng', 'nn', 'cha', 'bit', 'th', 'no', 's', 'dng', 'ri', 'nh', 'gi', 'tip']",50
Mình dư sức nuông chiều bản thân mình .nên nếu phải ở cạnh 1 người không nghĩ tới cảm xúc của mình.mình thà độc thân🥰,mnh d sc nung chiu bn thn mnh nn nu phi  cnh  ngi khng ngh ti cm xc ca mnhmnh th c thn,"['mnh', 'd', 'sc', 'nung', 'chiu', 'bn', 'thn', 'mnh', 'nn', 'nu', 'phi', 'cnh', 'ngi', 'khng', 'ngh', 'ti', 'cm', 'xc', 'ca', 'mnhmnh', 'th', 'c', 'thn']",50
"Sp tot dang mua

Nâng cấp TV Samsung AI cho những trải nghiệm công nghệ thông minh bùng nổ hơn bao giờ hết vào mùa bóng. Lên đời ngay!","sp tot dang mua

nng cp tv samsung ai cho nhng tri nghim cng ngh thng minh bng n hn bao gi ht vo ma bng ln i ngay","['sp', 'tot', 'dang', 'mua', 'nng', 'cp', 'tv', 'samsung', 'ai', 'cho', 'nhng', 'tri', 'nghim', 'cng', 'ngh', 'thng', 'minh', 'bng', 'n', 'hn', 'bao', 'gi', 'ht', 'vo', 'ma', 'bng', 'ln', 'i', 'ngay']",50
"Tính năng nổi bật:đúng
Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Máy mới, có bảo hành
Nhân viên ship nhiệt tình
Sẽ ủng hộ tiếo","tnh nng ni btng
cht lng sn phmtt
ng vi m tng

my mi c bo hnh
nhn vin ship nhit tnh
s ng h tio","['tnh', 'nng', 'ni', 'btng', 'cht', 'lng', 'sn', 'phmtt', 'ng', 'vi', 'm', 'tng', 'my', 'mi', 'c', 'bo', 'hnh', 'nhn', 'vin', 'ship', 'nhit', 'tnh', 's', 'ng', 'h', 'tio']",50
"Chất lượng sản phẩm:tốt
Tính năng nổi bật:ko có
Đúng với mô tả:Đúng với mô tả

Đóng gói kĩ, hàng khá oke, nếu có dịp sẽ ủng hộ shop tiếp ( hình ảnh chỉ mang tính chất nhận xu)","cht lng sn phmtt
tnh nng ni btko c
ng vi m tng vi m t

ng gi k hng kh oke nu c dp s ng h shop tip  hnh nh ch mang tnh cht nhn xu","['cht', 'lng', 'sn', 'phmtt', 'tnh', 'nng', 'ni', 'btko', 'c', 'ng', 'vi', 'm', 'tng', 'vi', 'm', 't', 'ng', 'gi', 'k', 'hng', 'kh', 'oke', 'nu', 'c', 'dp', 's', 'ng', 'h', 'shop', 'tip', 'hnh', 'nh', 'ch', 'mang', 'tnh', 'cht', 'nhn', 'xu']",50
"Đúng với mô tả:Đúng màu
Chất lượng sản phẩm:Tốt

Mới mua lần đầu. SP đến hiện tại dùng OK. Đóng gói SP kỹ.","ng vi m tng mu
cht lng sn phmtt

mi mua ln u sp n hin ti dng ok ng gi sp k","['ng', 'vi', 'm', 'tng', 'mu', 'cht', 'lng', 'sn', 'phmtt', 'mi', 'mua', 'ln', 'u', 'sp', 'n', 'hin', 'ti', 'dng', 'ok', 'ng', 'gi', 'sp', 'k']",50
Hàng như hình hình như hành tiền nào của đó không gì phàn nàn thêm . Hàng mall thì yên tâm rồi còn máy thì hên xui đồ điện tử mà,hng nh hnh hnh nh hnh tin no ca  khng g phn nn thm  hng mall th yn tm ri cn my th hn xui  in t m,"['hng', 'nh', 'hnh', 'hnh', 'nh', 'hnh', 'tin', 'no', 'ca', 'khng', 'g', 'phn', 'nn', 'thm', 'hng', 'mall', 'th', 'yn', 'tm', 'ri', 'cn', 'my', 'th', 'hn', 'xui', 'in', 't', 'm']",50
"không biết nói gì nên viết dòng này để nhận xu
hình ảnh minh hoạ","khng bit ni g nn vit dng ny  nhn xu
hnh nh minh ho","['khng', 'bit', 'ni', 'g', 'nn', 'vit', 'dng', 'ny', 'nhn', 'xu', 'hnh', 'nh', 'minh', 'ho']",50
Hình ảnh mang tính chát nhân cu nà một trong nhưng ạ h sau đó là b,hnh nh mang tnh cht nhn cu n mt trong nhng  h sau  l b,"['hnh', 'nh', 'mang', 'tnh', 'cht', 'nhn', 'cu', 'n', 'mt', 'trong', 'nhng', 'h', 'sau', 'l', 'b']",50
"Chúc anh/chị tuần mới buôn may bán đắt, may mắn, thành công :b",chc anhch tun mi bun may bn t may mn thnh cng b,"['chc', 'anhch', 'tun', 'mi', 'bun', 'may', 'bn', 't', 'may', 'mn', 'thnh', 'cng', 'b']",50
"Chúc anh/chị tuần mới buôn may bán đắt, may mắn, thành công :b",chc anhch tun mi bun may bn t may mn thnh cng b,"['chc', 'anhch', 'tun', 'mi', 'bun', 'may', 'bn', 't', 'may', 'mn', 'thnh', 'cng', 'b']",50
"Mua hộ bà chị, thấy k ý kiến gì chắc là dùng ổn. SS đợt này giá rẻ mà cấu hình cao n ngược lại lại k có củ sạc chính hãng kèm theo nên hơi buồn. Giao hàng bên này thì nhanh rồi. Mua hộ, c nhận luôn nên cũng k có hình ảnh, mn thông cảm.",mua h b ch thy k  kin g chc l dng n ss t ny gi r m cu hnh cao n ngc li li k c c sc chnh hng km theo nn hi bun giao hng bn ny th nhanh ri mua h c nhn lun nn cng k c hnh nh mn thng cm,"['mua', 'h', 'b', 'ch', 'thy', 'k', 'kin', 'g', 'chc', 'l', 'dng', 'n', 'ss', 't', 'ny', 'gi', 'r', 'm', 'cu', 'hnh', 'cao', 'n', 'ngc', 'li', 'li', 'k', 'c', 'c', 'sc', 'chnh', 'hng', 'km', 'theo', 'nn', 'hi', 'bun', 'giao', 'hng', 'bn', 'ny', 'th', 'nhanh', 'ri', 'mua', 'h', 'c', 'nhn', 'lun', 'nn', 'cng', 'k', 'c', 'hnh', 'nh', 'mn', 'thng', 'cm']",50
"Đúng với mô tả:như ảnh
Chất lượng sản phẩm:tốt

Giao hàng nhanh, đóng gói cẩn thận. Điện thoại dùng tốt, màu đẹp","ng vi m tnh nh
cht lng sn phmtt

giao hng nhanh ng gi cn thn in thoi dng tt mu p","['ng', 'vi', 'm', 'tnh', 'nh', 'cht', 'lng', 'sn', 'phmtt', 'giao', 'hng', 'nhanh', 'ng', 'gi', 'cn', 'thn', 'in', 'thoi', 'dng', 'tt', 'mu', 'p']",50
"Chất lượng sản phẩm:hiện đang nghe, gọi nên dùng bình thường , do chờ con cài các chương trình khác.
Đúng với mô tả:đung với mô tả.

Máy mới, đẹp, để cài đặt Zalo...hiện tại tôi hài lòng.","cht lng sn phmhin ang nghe gi nn dng bnh thng  do ch con ci cc chng trnh khc
ng vi m tung vi m t

my mi p  ci t zalohin ti ti hi lng","['cht', 'lng', 'sn', 'phmhin', 'ang', 'nghe', 'gi', 'nn', 'dng', 'bnh', 'thng', 'do', 'ch', 'con', 'ci', 'cc', 'chng', 'trnh', 'khc', 'ng', 'vi', 'm', 'tung', 'vi', 'm', 't', 'my', 'mi', 'p', 'ci', 't', 'zalohin', 'ti', 'ti', 'hi', 'lng']",50
"Tính năng nổi bật:đẹp
Chất lượng sản phẩm:đúng với mô tả
Đúng với mô tả:chất lượng

Đúng như mô tả đánh giá 5 sao","tnh nng ni btp
cht lng sn phmng vi m t
ng vi m tcht lng

ng nh m t nh gi  sao","['tnh', 'nng', 'ni', 'btp', 'cht', 'lng', 'sn', 'phmng', 'vi', 'm', 't', 'ng', 'vi', 'm', 'tcht', 'lng', 'ng', 'nh', 'm', 't', 'nh', 'gi', 'sao']",50
"Tính năng nổi bật:Màn khá ổn
Chất lượng sản phẩm:Tốt
Đúng với mô tả:Đúng

Mua tặng cho ngoại, giá quá tốt, mua được giá chỉ 3tr7, giao hàng nhanh. 10 đỉmmm","tnh nng ni btmn kh n
cht lng sn phmtt
ng vi m tng

mua tng cho ngoi gi qu tt mua c gi ch tr giao hng nhanh  mmm","['tnh', 'nng', 'ni', 'btmn', 'kh', 'n', 'cht', 'lng', 'sn', 'phmtt', 'ng', 'vi', 'm', 'tng', 'mua', 'tng', 'cho', 'ngoi', 'gi', 'qu', 'tt', 'mua', 'c', 'gi', 'ch', 'tr', 'giao', 'hng', 'nhanh', 'mmm']",50
"Chất lượng sản phẩm:ok
Đúng với mô tả:oko
Tính năng nổi bật:ok","cht lng sn phmok
ng vi m toko
tnh nng ni btok","['cht', 'lng', 'sn', 'phmok', 'ng', 'vi', 'm', 'toko', 'tnh', 'nng', 'ni', 'btok']",50
Chính hãng đập hộp nên không có gì để bàn cả. Shop uy tín nhé!!!,chnh hng p hp nn khng c g  bn c shop uy tn nh,"['chnh', 'hng', 'p', 'hp', 'nn', 'khng', 'c', 'g', 'bn', 'c', 'shop', 'uy', 'tn', 'nh']",50
"Sản phẩm chất lượng, hợp với giá tiền, đóng gói và giao hàng rất nhanh chóng.",sn phm cht lng hp vi gi tin ng gi v giao hng rt nhanh chng,"['sn', 'phm', 'cht', 'lng', 'hp', 'vi', 'gi', 'tin', 'ng', 'gi', 'v', 'giao', 'hng', 'rt', 'nhanh', 'chng']",50
Mình dư sức nuông chiều bản thân mình .nên nếu phải ở cạnh 1 người không nghĩ tới cảm xúc của mình.mình thà độc thân🥰,mnh d sc nung chiu bn thn mnh nn nu phi  cnh  ngi khng ngh ti cm xc ca mnhmnh th c thn,"['mnh', 'd', 'sc', 'nung', 'chiu', 'bn', 'thn', 'mnh', 'nn', 'nu', 'phi', 'cnh', 'ngi', 'khng', 'ngh', 'ti', 'cm', 'xc', 'ca', 'mnhmnh', 'th', 'c', 'thn']",50
"Đánhhh giá để nhận xu. Shop chuẩn bị và giao hàng nhanh, đặt mấy hoom là nhận được r",nhhh gi  nhn xu shop chun b v giao hng nhanh t my hoom l nhn c r,"['nhhh', 'gi', 'nhn', 'xu', 'shop', 'chun', 'b', 'v', 'giao', 'hng', 'nhanh', 't', 'my', 'hoom', 'l', 'nhn', 'c', 'r']",50
"Đã nhận hàng nhưng giao hàng hơi lâu chút, hình ảnh và video mang tính chất nhận xu ạ",nhn hng nhng giao hng hi lu cht hnh nh v video mang tnh cht nhn xu,"['nhn', 'hng', 'nhng', 'giao', 'hng', 'hi', 'lu', 'cht', 'hnh', 'nh', 'v', 'video', 'mang', 'tnh', 'cht', 'nhn', 'xu']",50
"Đúng với mô tả:Đúng
Tính năng nổi bật:coi xxx mượt lắm
Chất lượng sản phẩm:tốt

Hàng chuẩn ok lại dc Shope trợ giá","ng vi m tng
tnh nng ni btcoi xxx mt lm
cht lng sn phmtt

hng chun ok li dc shope tr gi","['ng', 'vi', 'm', 'tng', 'tnh', 'nng', 'ni', 'btcoi', 'xxx', 'mt', 'lm', 'cht', 'lng', 'sn', 'phmtt', 'hng', 'chun', 'ok', 'li', 'dc', 'shope', 'tr', 'gi']",50
Đã nhân dược hàng đúng với mợ ta san phẩm của shop . Shops đong gọi can thận giao hàng nhanh cân thận.se ung ho shops nhiêu lần hơn nữa,nhn dc hng ng vi m ta san phm ca shop  shops ong gi can thn giao hng nhanh cn thnse ung ho shops nhiu ln hn na,"['nhn', 'dc', 'hng', 'ng', 'vi', 'm', 'ta', 'san', 'phm', 'ca', 'shop', 'shops', 'ong', 'gi', 'can', 'thn', 'giao', 'hng', 'nhanh', 'cn', 'thnse', 'ung', 'ho', 'shops', 'nhiu', 'ln', 'hn', 'na']",50
Đã nhân được hàng đúng.  với mô tả shops đong gói cẩn thận giao hàng nhanh . ship nhiêt tinh se ung hô shops,nhn c hng ng  vi m t shops ong gi cn thn giao hng nhanh  ship nhit tinh se ung h shops,"['nhn', 'c', 'hng', 'ng', 'vi', 'm', 't', 'shops', 'ong', 'gi', 'cn', 'thn', 'giao', 'hng', 'nhanh', 'ship', 'nhit', 'tinh', 'se', 'ung', 'h', 'shops']",50
đã nhân được hang hang đung vơi mo ta . gói hang cân thân giao hang nhanh. nhiêt tinh shops uy tín,nhn c hang hang ung vi mo ta  gi hang cn thn giao hang nhanh nhit tinh shops uy tn,"['nhn', 'c', 'hang', 'hang', 'ung', 'vi', 'mo', 'ta', 'gi', 'hang', 'cn', 'thn', 'giao', 'hang', 'nhanh', 'nhit', 'tinh', 'shops', 'uy', 'tn']",50
Đã nhận dc hang . Dung bơi mo ta sản phẩm đóng gói cân than. Giao hàng nhanh chóng sẽ ủng hô shop uy tín,nhn dc hang  dung bi mo ta sn phm ng gi cn than giao hng nhanh chng s ng h shop uy tn,"['nhn', 'dc', 'hang', 'dung', 'bi', 'mo', 'ta', 'sn', 'phm', 'ng', 'gi', 'cn', 'than', 'giao', 'hng', 'nhanh', 'chng', 's', 'ng', 'h', 'shop', 'uy', 'tn']",50
Âhhhaaahha rồi ừ hâhhahaha chxhdhđh sbsvveb đbbdbd dbd dbb,hhhaaahha ri  hhhahaha chxhdhh sbsvveb bbdbd dbd dbb,"['hhhaaahha', 'ri', 'hhhahaha', 'chxhdhh', 'sbsvveb', 'bbdbd', 'dbd', 'dbb']",50
"Tính năng nổi bật:ok

Hàng chính hãng. Nguyên seal 100%
Shop tư vấn nhiệt tình.
Giao hàng hơi lâu chút. Nhưng không vấn đề gì.
Đặt 14 chiếc nên đánh giá sẽ như nhau nha mn :))","tnh nng ni btok

hng chnh hng nguyn seal 
shop t vn nhit tnh
giao hng hi lu cht nhng khng vn  g
t  chic nn nh gi s nh nhau nha mn ","['tnh', 'nng', 'ni', 'btok', 'hng', 'chnh', 'hng', 'nguyn', 'seal', 'shop', 't', 'vn', 'nhit', 'tnh', 'giao', 'hng', 'hi', 'lu', 'cht', 'nhng', 'khng', 'vn', 'g', 't', 'chic', 'nn', 'nh', 'gi', 's', 'nh', 'nhau', 'nha', 'mn']",50
"Đúng với mô tả:Đúng
Chất lượng sản phẩm:Tuyệt Vời
Tính năng nổi bật:New

Máy mua mới và đã rõ về cấu hình máy nên cũng ko có gì lăn tăn, shop giao khá nhanh khi mình mua máy tận Nam Định mà 3 ngày đã nhận đc.
Do đang cần điện thoại nên mình cũng k săn sale cao
Tổng quan ổn định","ng vi m tng
cht lng sn phmtuyt vi
tnh nng ni btnew

my mua mi v  r v cu hnh my nn cng ko c g ln tn shop giao kh nhanh khi mnh mua my tn nam nh m  ngy  nhn c
do ang cn in thoi nn mnh cng k sn sale cao
tng quan n nh","['ng', 'vi', 'm', 'tng', 'cht', 'lng', 'sn', 'phmtuyt', 'vi', 'tnh', 'nng', 'ni', 'btnew', 'my', 'mua', 'mi', 'v', 'r', 'v', 'cu', 'hnh', 'my', 'nn', 'cng', 'ko', 'c', 'g', 'ln', 'tn', 'shop', 'giao', 'kh', 'nhanh', 'khi', 'mnh', 'mua', 'my', 'tn', 'nam', 'nh', 'm', 'ngy', 'nhn', 'c', 'do', 'ang', 'cn', 'in', 'thoi', 'nn', 'mnh', 'cng', 'k', 'sn', 'sale', 'cao', 'tng', 'quan', 'n', 'nh']",50
"Chất lượng sản phẩm:nhận được hàng thì rất ok
Tính năng nổi bật:ok
Đúng với mô tả:ok

Hy vọng là tốt máy Nguyên đai Nguyên kiên mới 100 hãng của Việt Nam mua trên mạng mong may thôi","cht lng sn phmnhn c hng th rt ok
tnh nng ni btok
ng vi m tok

hy vng l tt my nguyn ai nguyn kin mi  hng ca vit nam mua trn mng mong may thi","['cht', 'lng', 'sn', 'phmnhn', 'c', 'hng', 'th', 'rt', 'ok', 'tnh', 'nng', 'ni', 'btok', 'ng', 'vi', 'm', 'tok', 'hy', 'vng', 'l', 'tt', 'my', 'nguyn', 'ai', 'nguyn', 'kin', 'mi', 'hng', 'ca', 'vit', 'nam', 'mua', 'trn', 'mng', 'mong', 'may', 'thi']",50
"Ý là em chỉ muốn nhận xuuuuu hoiiii hihiiiiiiii, okeeeeeeeeee",l em ch mun nhn xuuuuu hoiiii hihiiiiiiii okeeeeeeeeee,"['l', 'em', 'ch', 'mun', 'nhn', 'xuuuuu', 'hoiiii', 'hihiiiiiiii', 'okeeeeeeeeee']",50
"Hàng tốt, dịch vụ tốt",hng tt dch v tt,"['hng', 'tt', 'dch', 'v', 'tt']",50
Đã nhận đc hàng hình ảnh mang tính chất minh hoạ,nhn c hng hnh nh mang tnh cht minh ho,"['nhn', 'c', 'hng', 'hnh', 'nh', 'mang', 'tnh', 'cht', 'minh', 'ho']",50
"May mắn săn được giá rẻ , đãaa lắm lun á",may mn sn c gi r  aa lm lun,"['may', 'mn', 'sn', 'c', 'gi', 'r', 'aa', 'lm', 'lun']",50
Tốt và sử dụng rất tốt,tt v s dng rt tt,"['tt', 'v', 's', 'dng', 'rt', 'tt']",50
Tạm thời quá ưng 🤩,tm thi qu ng,"['tm', 'thi', 'qu', 'ng']",50
10điểm không có nhưng,im khng c nhng,"['im', 'khng', 'c', 'nhng']",50
"good, ship hơi lâu",good ship hi lu,"['good', 'ship', 'hi', 'lu']",50
Quá tuyệt vời trên cả tuyệt vời... tuyệt vời,qu tuyt vi trn c tuyt vi tuyt vi,"['qu', 'tuyt', 'vi', 'trn', 'c', 'tuyt', 'vi', 'tuyt', 'vi']",50
